
Results from query to  NASA/IPAC Extragalactic Database (NED),
which is operated by the Jet Propulsion Laboratory, California Institute of
Technology, under contract with the National Aeronautics and Space Administration.
This work was (partially) supported by the US National Virtual Observatory
development project, which is funded by the National Science Foundation
under cooperative agreement AST0122449 with The Johns Hopkins University.



queryDateTime:2014-05-16T08:27:14PDT



Main Information Table for Searching NED within 75.000 arcmin of 48.563938, -67.592281



Equinox:J2000.0



CoordSystem:Equatorial

No.|Object Name|RA(deg)|DEC(deg)|Type|Velocity|Redshift|Redshift Flag|Magnitude and Filter|Distance (arcmin)|References|Notes|Photometry Points|Positions|Redshift Points|Diameter Points|Associations
835|MRSS 054-136880| 47.69880 | -67.59631 |G||||19.4r| 19.787|0|0|0|0|0|0|0
836|MRSS 054-126704| 48.45378 | -67.91953 |G||||19.2r| 19.794|0|0|0|0|0|0|0
837|MRSS 054-133417| 48.01552 | -67.33793 |G||||19.4r| 19.797|0|0|0|0|0|0|0
838|MRSS 054-118211| 49.19651 | -67.36784 |G||||17.4r| 19.816|0|0|0|0|0|0|0
839|GALEXASC J031652.88-674837.4  | 49.22036 | -67.81040 |UvS||||     | 19.865|0|0|3|0|0|0|0
840|GALEXASC J031054.56-673013.9  | 47.72735 | -67.50388 |UvS||||     | 19.890|0|0|4|0|0|0|0
841|GALEXASC J031620.45-671938.4  | 49.08523 | -67.32734 |UvS||||     | 19.911|0|0|4|0|0|0|0
842|SUMSS J031647-672159| 49.19946 | -67.36667 |RadioS|||| 1.19| 19.913|1|0|2|0|0|0|0
843|GALEXASC J031744.34-673539.4  | 49.43478 | -67.59429 |UvS||||     | 19.917|0|0|3|0|0|0|0
844|MRSS 054-136281| 47.72752 | -67.68688 |G||||18.2r| 19.918|0|0|0|0|0|0|0
845|GALEXASC J031435.70-675522.6  | 48.64879 | -67.92296 |UvS||||     | 19.934|0|0|4|0|0|0|0
846|MRSS 054-136998| 47.69738 | -67.55782 |G||||19.6r| 19.942|0|0|0|0|0|0|0
847|2MASX J03104913-6732108| 47.70500 | -67.53642 |G||||     | 19.952|0|0|9|0|0|2|0
848|MRSS 054-116162| 49.34433 | -67.44547 |G||||19.3r| 19.954|0|0|0|0|0|0|0
849|MRSS 054-135097| 47.87148 | -67.39121 |G||||18.6r| 19.963|0|0|0|0|0|0|0
850|MRSS 054-136928| 47.69214 | -67.61157 |G||||19.9r| 19.965|0|0|0|0|0|0|0
851|GALEXASC J031727.73-672743.9  | 49.36558 | -67.46221 |UvS||||     | 19.973|0|0|3|0|0|0|0
852|GALEXASC J031736.92-673007.7  | 49.40421 | -67.50201 |G||||17.8r| 20.002|0|0|4|0|0|0|0
853|GALEXASC J031658.48-674812.7  | 49.24368 | -67.80354 |UvS||||     | 20.005|0|0|3|0|0|0|0
854|MRSS 054-136950| 47.70676 | -67.52743 |G||||19.7r| 20.014|0|0|0|0|0|0|0
855|MRSS 054-136686| 47.73579 | -67.48547 |G||||18.9r| 20.036|0|0|0|0|0|0|0
856|GALEXASC J031047.07-673843.3  | 47.69714 | -67.64529 |G||||19.2r| 20.057|0|0|4|0|0|0|0
857|APMUKS(BJ) B031332.78-672632.8| 48.52759 | -67.25772 |G||||19.12| 20.091|0|0|1|1|0|0|0
858|GALEXASC J031248.31-675353.1  | 48.20137 | -67.89779 |G||||19.2r| 20.097|0|0|3|0|0|0|0
859|MRSS 054-119662| 49.09452 | -67.32586 |G||||18.6r| 20.111|0|0|0|0|0|0|0
860|GALEXASC J031745.67-673343.0  | 49.44030 | -67.56197 |UvS||||     | 20.139|0|0|4|0|0|0|0
861|GALEXASC J031112.30-674545.5  | 47.80127 | -67.76264 |UvS||||     | 20.163|0|0|3|0|0|0|0
862|MRSS 054-126465| 48.57528 | -67.25611 |G||||19.3r| 20.172|0|0|0|0|0|0|0
863|MRSS 054-114955| 49.42707 | -67.52264 |G||||18.9r| 20.207|0|0|0|0|0|0|0
864|GALEXASC J031050.80-673017.6  | 47.71168 | -67.50489 |UvS||||     | 20.220|0|0|4|0|0|0|0
865|GALEXASC J031726.22-674429.7  | 49.35929 | -67.74159 |UvS||||     | 20.225|0|0|4|0|0|0|0
866|GALEXASC J031143.36-672127.2  | 47.93070 | -67.35757 |UvS||||     | 20.253|0|0|3|0|0|0|0
867|GALEXASC J031747.34-673718.4  | 49.44728 | -67.62178 |UvS||||     | 20.268|0|0|4|0|0|0|0
868|MRSS 054-136012| 47.74027 | -67.71915 |G||||18.4r| 20.271|0|0|0|0|0|0|0
869|GALEXASC J031741.84-673048.4  | 49.42437 | -67.51346 |UvS||||     | 20.272|0|0|4|0|0|0|0
870|MRSS 054-134852| 47.81754 | -67.77642 |G||||18.5r| 20.279|0|0|0|0|0|0|0
871|GALEXASC J031208.89-671914.8  | 48.03827 | -67.32061 |G||||18.7r| 20.296|0|0|4|0|0|0|0
872|APMUKS(BJ) B031252.15-672654.5| 48.35946 | -67.26313 |G||||20.03| 20.303|0|0|1|1|0|0|0
873|MRSS 054-116022| 49.35334 | -67.43927 |G||||19.6r| 20.307|0|0|0|0|0|0|0
874|MRSS 054-118284| 49.19175 | -67.35348 |G||||19.0r| 20.336|0|0|0|0|0|0|0
875|MRSS 054-116125| 49.34715 | -67.43354 |G||||19.7r| 20.341|0|0|0|0|0|0|0
876|GALEXASC J031640.37-672040.4  | 49.16822 | -67.34458 |UvS||||     | 20.345|0|0|3|0|0|0|0
877|GALEXASC J031426.55-675552.2  | 48.61066 | -67.93117 |UvS||||     | 20.361|0|0|4|0|0|0|0
878|MRSS 054-127089| 48.52999 | -67.25298 |G||||18.9r| 20.373|0|0|0|0|0|0|0
879|MRSS 054-117446| 49.19406 | -67.83355 |G||||18.2r| 20.375|0|0|0|0|0|0|0
880|GALEXASC J031747.48-673305.6  | 49.44819 | -67.55150 |G||||18.7r| 20.389|0|0|4|0|0|0|0
881|MRSS 054-116010| 49.35402 | -67.43670 |G||||19.4r| 20.392|0|0|0|0|0|0|0
882|GALEXASC J031311.13-671605.4  | 48.29641 | -67.26818 |UvS||||     | 20.399|0|0|4|0|0|0|0
883|GALEXASC J031623.69-671915.7  | 49.09871 | -67.32105 |UvS||||     | 20.400|0|0|4|0|0|0|0
884|GALEXASC J031509.83-675516.6  | 48.79099 | -67.92130 |UvS||||     | 20.404|0|0|4|0|0|0|0
885|GALEXASC J031743.33-674032.5  | 49.43057 | -67.67570 |UvS||||     | 20.410|0|0|3|0|0|0|0
886|GALEXASC J031618.50-671851.9  | 49.07709 | -67.31442 |UvS||||     | 20.428|0|0|4|0|0|0|0
887|GALEXASC J031045.91-673115.7  | 47.69131 | -67.52105 |UvS||||     | 20.440|0|0|4|0|0|0|0
888|GALEXASC J031058.88-674355.2  | 47.74536 | -67.73201 |UvS||||     | 20.463|0|0|3|0|0|0|0
889|SUMSS J031626-671921| 49.10871 | -67.32264 |RadioS|||| 1.29| 20.464|1|0|2|0|0|0|0
890|GALEXASC J031159.81-671942.5  | 47.99921 | -67.32849 |UvS||||     | 20.474|0|0|4|0|0|0|0
891|GALEXASC J031220.53-675253.2  | 48.08555 | -67.88146 |UvS||||     | 20.477|0|0|4|0|0|0|0
892|GALEXASC J031043.48-673907.5  | 47.68120 | -67.65210 |UvS||||     | 20.481|0|0|4|0|0|0|0
893|GALEXASC J031415.29-671503.1  | 48.56371 | -67.25089 |UvS||||     | 20.484|0|0|4|0|0|0|0
894|MRSS 054-119960| 49.07052 | -67.31126 |G||||19.8r| 20.497|0|0|0|0|0|0|0
895|GALEXASC J031051.51-672906.0  | 47.71464 | -67.48502 |UvS||||     | 20.505|0|0|4|0|0|0|0
896|MRSS 054-114653| 49.44918 | -67.53907 |G||||19.9r| 20.519|0|0|0|0|0|0|0
897|MRSS 054-136396| 47.71444 | -67.70473 |G||||19.7r| 20.524|0|0|0|0|0|0|0
898|MRSS 054-116408| 49.32923 | -67.41520 |G||||19.3r| 20.532|0|0|0|0|0|0|0
899|MRSS 054-116502| 49.32336 | -67.41142 |G||||18.1r| 20.537|0|0|0|0|0|0|0
900|MRSS 054-132561| 48.09090 | -67.30198 |G||||18.9r| 20.540|0|0|0|0|0|0|0
901|GALEXASC J031046.63-673031.9  | 47.69431 | -67.50888 |UvS||||     | 20.543|0|0|4|0|0|0|0
902|GALEXASC J031048.72-672945.6  | 47.70304 | -67.49600 |UvS||||     | 20.558|0|0|4|0|0|0|0
903|MRSS 054-130790| 48.12976 | -67.89349 |G||||19.8r| 20.590|0|0|0|0|0|0|0
904|GALEXASC J031514.78-671543.8  | 48.81159 | -67.26217 |UvS||||     | 20.611|0|0|4|0|0|0|0
905|GALEXASC J031604.82-671744.8  | 49.02083 | -67.29574 |G||||19.1r| 20.667|0|0|4|0|0|0|0
906|GALEXASC J031134.44-672143.8  | 47.89351 | -67.36219 |UvS||||     | 20.688|0|0|4|0|0|0|0
907|GALEXASC J031742.55-672929.0  | 49.42731 | -67.49139 |UvS||||     | 20.694|0|0|4|0|0|0|0
908|GALEXASC J031622.58-671848.4  | 49.09410 | -67.31347 |UvS||||     | 20.703|0|0|4|0|0|0|0
909|GALEXASC J031531.84-671609.4  | 48.88269 | -67.26930 |UvS||||     | 20.722|0|0|4|0|0|0|0
910|GALEXASC J031054.47-672743.1  | 47.72698 | -67.46199 |UvS||||     | 20.726|0|0|4|0|0|0|0
911|GALEXASC J031248.84-675435.1  | 48.20354 | -67.90976 |UvS||||     | 20.734|0|0|3|0|0|0|0
912|GALEXASC J031108.39-674615.5  | 47.78496 | -67.77098 |UvS||||     | 20.736|0|0|3|0|0|0|0
913|GALEXASC J031549.43-671651.8  | 48.95597 | -67.28108 |UvS||||     | 20.739|0|0|4|0|0|0|0
914|MRSS 054-114863| 49.41126 | -67.71820 |G||||19.4r| 20.752|0|0|0|0|0|0|0
915|GALEXASC J031048.45-672909.3  | 47.70190 | -67.48594 |UvS||||     | 20.765|0|0|4|0|0|0|0
916|MRSS 054-136899| 47.68362 | -67.67957 |G||||17.8r| 20.768|0|0|0|0|0|0|0
917|GALEXASC J031459.24-675553.1  | 48.74687 | -67.93143 |UvS||||     | 20.768|0|0|4|0|0|0|0
918|GALEXASC J031201.10-675158.5  | 48.00462 | -67.86626 |UvS||||     | 20.784|0|0|4|0|0|0|0
919|GALEXASC J031651.81-675008.2  | 49.21589 | -67.83561 |UvS||||     | 20.814|0|0|4|0|0|0|0
920|GALEXASC J031504.88-671515.4  | 48.77036 | -67.25429 |UvS||||     | 20.829|0|0|4|0|0|0|0
921|GALEXASC J031220.11-675318.7  | 48.08418 | -67.88820 |G||||17.4r| 20.836|0|0|4|0|0|0|0
922|GALEXASC J031717.19-672403.8  | 49.32166 | -67.40106 |UvS||||     | 20.843|0|0|4|0|0|0|0
923|GALEXASC J031048.23-674223.5  | 47.70099 | -67.70653 |UvS||||     | 20.848|0|0|3|0|0|0|0
924|GALEXASC J031315.75-671527.8  | 48.31566 | -67.25772 |UvS||||     | 20.872|0|0|3|0|0|0|0
925|GALEXASC J031232.52-671708.1  | 48.13552 | -67.28559 |UvS||||     | 20.878|0|0|4|0|0|0|0
926|GALEXASC J031307.00-671542.5  | 48.27917 | -67.26183 |UvS||||     | 20.884|0|0|4|0|0|0|0
927|MRSS 054-117941| 49.15305 | -67.85936 |G||||19.6r| 20.887|0|0|0|0|0|0|0
928|APMUKS(BJ) B031331.19-672545.0| 48.52134 | -67.24442 |G||||20.03| 20.895|0|0|1|1|0|0|0
929|GALEXASC J031328.45-671507.1  | 48.36857 | -67.25200 |UvS||||     | 20.907|0|0|3|0|0|0|0
930|GALEXASC J031747.08-674112.9  | 49.44618 | -67.68694 |UvS||||     | 20.923|0|0|4|0|0|0|0
931|GALEXASC J031542.38-671619.6  | 48.92660 | -67.27212 |UvS||||     | 20.946|0|0|4|0|0|0|0
932|MRSS 054-117143| 49.27490 | -67.37299 |G||||17.4r| 20.976|0|0|0|0|0|0|0
933|MRSS 054-124890| 48.69758 | -67.24567 |G||||18.9r| 21.023|0|0|0|0|0|0|0
934|GALEXASC J031043.85-672940.9  | 47.68275 | -67.49471 |UvS||||     | 21.027|0|0|4|0|0|0|0
935|GALEXASC J031753.35-673853.1  | 49.47286 | -67.64784 |G||||18.2r| 21.030|0|0|4|0|0|0|0
936|MRSS 054-127024| 48.53772 | -67.24151 |G||||18.1r| 21.055|0|0|0|0|0|0|0
937|GALEXASC J031514.79-671515.7  | 48.81163 | -67.25437 |UvS||||     | 21.062|0|0|3|0|0|0|0
938|GALEXASC J031048.52-672814.4  | 47.70217 | -67.47068 |UvS||||     | 21.064|0|0|4|0|0|0|0
939|GALEXASC J031041.42-674055.1  | 47.67198 | -67.68226 |G||||18.6r| 21.065|0|0|4|0|0|0|0
940|GALEXASC J031200.40-671852.7  | 48.00168 | -67.31464 |UvS||||     | 21.091|0|0|4|0|0|0|0
941|GALEXASC J031558.93-675412.9  | 48.99558 | -67.90359 |UvS||||     | 21.096|0|0|3|0|0|0|0
942|GALEXASC J031744.02-674243.5  | 49.43343 | -67.71209 |UvS||||     | 21.099|0|0|4|0|0|0|0
943|MRSS 054-115082| 49.42345 | -67.46571 |G||||18.3r| 21.123|0|0|0|0|0|0|0
944|MRSS 054-115613| 49.38739 | -67.43470 |G||||18.9r| 21.130|0|0|0|0|0|0|0
945|GALEXASC J031754.37-673901.6  | 49.47657 | -67.65046 |UvS||||     | 21.138|0|0|4|0|0|0|0
946|GALEXASC J031743.36-674303.9  | 49.43069 | -67.71777 |UvS||||     | 21.156|0|0|3|0|0|0|0
947|MRSS 054-136135| 47.72736 | -67.74516 |G||||18.3r| 21.163|0|0|0|0|0|0|0
948|MRSS 054-136542| 47.70033 | -67.72131 |G||||19.6r| 21.165|0|0|0|0|0|0|0
949|MRSS 054-116284| 49.28948 | -67.81364 |G||||19.9r| 21.194|0|0|0|0|0|0|0
950|GALEXASC J031442.66-671429.9  | 48.67812 | -67.24146 |G||||18.16| 21.213|0|0|5|1|0|0|0
951|GALEXASC J031614.16-675333.3  | 49.05902 | -67.89260 |UvS||||     | 21.243|0|0|3|0|0|0|0
952|MRSS 054-137186| 47.69902 | -67.46433 |G||||19.6r| 21.269|0|0|0|0|0|0|0
953|GALEXASC J031207.20-675301.0  | 48.03021 | -67.88361 |G||||18.5r| 21.277|0|0|4|0|0|0|0
954|GALEXASC J031034.95-673906.5  | 47.64566 | -67.65182 |UvS||||     | 21.278|0|0|3|0|0|0|0
955|APMUKS(BJ) B031246.78-672601.7| 48.33762 | -67.24839 |G||||19.04| 21.282|0|0|1|1|0|0|0
956|GALEXASC J031636.85-671906.9  | 49.15357 | -67.31859 |UvS||||     | 21.299|0|0|3|0|0|0|0
957|SUMSS J031513-675607| 48.80613 | -67.93544 |RadioS|||| 1.30| 21.311|1|0|2|0|0|0|0
958|GALEXASC J031211.22-671750.5  | 48.04675 | -67.29738 |UvS||||     | 21.325|0|0|4|0|0|0|0
959|GALEXASC J031041.52-674201.6  | 47.67302 | -67.70045 |UvS||||     | 21.341|0|0|4|0|0|0|0
960|GALEXASC J031034.86-673154.3  | 47.64525 | -67.53176 |UvS||||     | 21.350|0|0|4|0|0|0|0
961|GALEXASC J031553.48-671622.2  | 48.97285 | -67.27285 |UvS||||     | 21.354|0|0|3|0|0|0|0
962|GALEXASC J031116.30-672244.3  | 47.81793 | -67.37899 |UvS||||     | 21.390|0|0|4|0|0|0|0
963|GALEXASC J031045.86-672759.3  | 47.69110 | -67.46648 |UvS||||     | 21.392|0|0|4|0|0|0|0
964|GALEXASC J031727.29-674647.2  | 49.36371 | -67.77979 |UvS||||     | 21.413|0|0|4|0|0|0|0
965|MRSS 054-118707| 49.08786 | -67.88892 |G||||19.9r| 21.414|0|0|0|0|0|0|0
966|APMUKS(BJ) B031155.85-672748.2| 48.12634 | -67.27720 |G||||19.43| 21.422|0|0|1|1|0|0|0
967|2MASX J03172741-6746468| 49.36438 | -67.77969 |G||||16.9r| 21.423|0|0|9|0|0|2|1
968|MRSS 054-120566| 49.02591 | -67.28172 |G||||19.4r| 21.455|0|0|0|0|0|0|0
969|GALEXASC J031454.78-671424.1  | 48.72829 | -67.24004 |UvS||||     | 21.471|0|0|4|0|0|0|0
970|MRSS 054-132290| 48.11603 | -67.27828 |G||||19.7r| 21.478|0|0|0|0|0|0|0
971|GALEXASC J031647.08-671942.4  | 49.19621 | -67.32847 |UvS||||     | 21.494|0|0|4|0|0|0|0
972|GALEXASC J031800.54-673412.2  | 49.50227 | -67.57006 |UvS||||     | 21.513|0|0|3|0|0|0|0
973|MRSS 054-136299| 47.77947 | -67.39613 |G||||18.8r| 21.520|0|0|0|0|0|0|0
974|SUMSS J031436-675659| 48.65404 | -67.94975 |RadioS|||| 1.04| 21.545|1|0|2|0|0|0|0
975|GALEXASC J031239.43-675504.1  | 48.16477 | -67.91809 |G||||18.4r| 21.549|0|0|4|0|0|0|0
976|IRAS F03169-6757| 49.36602 | -67.78303 |IrS|||| 2.37| 21.559|0|0|4|1|0|0|1
977|MRSS 054-137695| 47.62535 | -67.62826 |G||||17.9r| 21.559|0|0|0|0|0|0|0
978|MRSS 054-137571| 47.63061 | -67.64580 |G||||19.6r| 21.563|0|0|0|0|0|0|0
979|GALEXASC J031205.89-671753.8  | 48.02456 | -67.29830 |UvS||||     | 21.569|0|0|4|0|0|0|0
980|MRSS 054-116229| 49.34571 | -67.39308 |G||||19.4r| 21.570|0|0|0|0|0|0|0
981|GALEXASC J031753.70-674130.6  | 49.47377 | -67.69186 |UvS||||     | 21.608|0|0|3|0|0|0|0
982|GALEXASC J031036.16-674114.4  | 47.65069 | -67.68734 |UvS||||     | 21.611|0|0|4|0|0|0|0
983|GALEXASC J031419.46-675709.8  | 48.58212 | -67.95282 |G||||19.0r| 21.636|0|0|4|0|0|0|0
984|MRSS 054-135308| 47.86215 | -67.35085 |G||||17.9r| 21.682|0|0|0|0|0|0|0
985|GALEXASC J031328.84-675646.4  | 48.37017 | -67.94624 |UvS||||     | 21.688|0|0|4|0|0|0|0
986|GALEXASC J031223.91-675430.3  | 48.09966 | -67.90842 |UvS||||     | 21.704|0|0|4|0|0|0|0
987|MRSS 054-135153| 47.79054 | -67.80382 |G||||19.2r| 21.707|0|0|0|0|0|0|0
988|GALEXASC J031032.50-674016.4  | 47.63580 | -67.67129 |G||||19.1r| 21.716|0|0|4|0|0|0|0
989|MRSS 054-137830| 47.61514 | -67.61128 |G||||19.4r| 21.721|0|0|0|0|0|0|0
990|GALEXASC J031033.93-674053.0  | 47.64138 | -67.68140 |UvS||||     | 21.729|0|0|4|0|0|0|0
991|GALEXASC J031803.18-673441.7  | 49.51328 | -67.57826 |UvS||||     | 21.736|0|0|3|0|0|0|0
992|GALEXASC J031250.99-675546.2  | 48.21250 | -67.92951 |UvS||||     | 21.750|0|0|4|0|0|0|0
993|GALEXASC J031102.29-674716.0  | 47.75957 | -67.78779 |UvS||||     | 21.754|0|0|4|0|0|0|0
994|GALEXASC J031426.85-675716.5  | 48.61191 | -67.95461 |UvS||||     | 21.767|0|0|4|0|0|0|0
995|MRSS 054-123817| 48.67430 | -67.95273 |G||||18.6r| 21.771|0|0|0|0|0|0|0
996|GALEXASC J031115.14-674904.9  | 47.81310 | -67.81803 |UvS||||     | 21.807|0|0|3|0|0|0|0
997|GALEXASC J031038.08-672849.2  | 47.65868 | -67.48035 |UvS||||     | 21.813|0|0|4|0|0|0|0
998|APMUKS(BJ) B031122.99-672922.5| 47.98986 | -67.30290 |G||||20.14| 21.817|0|0|1|1|0|0|0
999|GALEXASC J031612.83-671651.2  | 49.05347 | -67.28091 |UvS||||     | 21.818|0|0|4|0|0|0|0
1000|MRSS 054-135431| 47.85123 | -67.35210 |G||||19.4r| 21.819|0|0|0|0|0|0|0
1001|GALEXASC J031416.60-671342.7  | 48.56920 | -67.22854 |UvS||||     | 21.825|0|0|3|0|0|0|0
1002|GALEXASC J031422.24-675726.0  | 48.59284 | -67.95688 |G||||18.7r| 21.886|0|0|4|0|0|0|0
1003|GALEXASC J031407.37-671339.7  | 48.53073 | -67.22771 |UvS||||     | 21.888|0|0|4|0|0|0|0
1004|GALEXASC J031320.16-675648.6  | 48.33401 | -67.94685 |UvS||||     | 21.905|0|0|4|0|0|0|0
1005|MRSS 054-121433| 48.86603 | -67.93909 |G||||19.3r| 21.909|0|0|0|0|0|0|0
1006|GALEXASC J031740.61-674532.9  | 49.41923 | -67.75915 |UvS||||     | 21.914|0|0|4|0|0|0|0
1007|MRSS 054-135686| 47.75223 | -67.78887 |G||||18.4r| 21.930|0|0|0|0|0|0|0
1008|MRSS 054-114172| 49.46559 | -67.71988 |G||||18.6r| 21.945|0|0|0|0|0|0|0
1009|GALEXASC J031434.90-675724.7  | 48.64545 | -67.95687 |UvS||||     | 21.954|0|0|4|0|0|0|0
1010|GALEXASC J031032.44-674117.2  | 47.63517 | -67.68813 |UvS||||     | 21.965|0|0|3|0|0|0|0
1011|GALEXASC J031058.23-674703.2  | 47.74264 | -67.78425 |UvS||||     | 21.969|0|0|3|0|0|0|0
1012|GALEXASC J031336.72-675712.1  | 48.40301 | -67.95337 |UvS||||     | 21.971|0|0|3|0|0|0|0
1013|GALEXASC J031754.76-672855.9  | 49.47818 | -67.48222 |UvS||||     | 21.974|0|0|3|0|0|0|0
1014|GALEXASC J031035.52-672900.4  | 47.64800 | -67.48346 |UvS||||     | 21.989|0|0|4|0|0|0|0
1015|MRSS 054-115426| 49.40465 | -67.41611 |G||||17.8r| 22.005|0|0|0|0|0|0|0
1016|GALEXASC J031110.56-674852.6  | 47.79401 | -67.81463 |UvS||||     | 22.026|0|0|4|0|0|0|0
1017|GALEXASC J031258.42-671444.8  | 48.24342 | -67.24580 |UvS||||     | 22.062|0|0|3|0|0|0|0
1018|MRSS 054-117822| 49.15899 | -67.88297 |G||||18.6r| 22.072|0|0|0|0|0|0|0
1019|MRSS 054-113602| 49.51431 | -67.65904 |G||||19.7r| 22.072|0|0|0|0|0|0|0
1020|2MASX J03102983-6740508| 47.62417 | -67.68075 |G||||14.7r| 22.101|1|0|13|0|0|2|0
1021|GALEXASC J031549.31-675546.2  | 48.95550 | -67.92951 |UvS||||     | 22.101|0|0|3|0|0|0|0
1022|MRSS 054-137117| 47.65500 | -67.72258 |G||||19.6r| 22.156|0|0|0|0|0|0|0
1023|GALEXASC J031031.84-674157.2  | 47.63310 | -67.69894 |G||||18.3r| 22.185|0|0|4|0|0|0|0
1024|GALEXASC J031518.09-675654.7  | 48.82541 | -67.94855 |UvS||||     | 22.185|0|0|4|0|0|0|0
1025|GALEXASC J031043.60-674454.3  | 47.68147 | -67.74837 |G||||18.0r| 22.190|0|0|4|0|0|0|0
1026|GALEXASC J031709.59-675022.1  | 49.28998 | -67.83948 |UvS||||     | 22.200|0|0|4|0|0|0|0
1027|GALEXASC J031040.52-672702.6  | 47.66891 | -67.44964 |G||||19.3r| 22.245|0|0|4|0|0|0|0
1028|GALEXASC J031759.14-674200.1  | 49.49748 | -67.70005 |G||||18.6r| 22.262|0|0|4|0|0|0|0
1029|GALEXASC J031453.30-671333.7  | 48.72211 | -67.22605 |UvS||||     | 22.274|0|0|4|0|0|0|0
1030|GALEXASC J031034.02-672827.2  | 47.64308 | -67.47382 |G||||18.1r| 22.278|0|0|4|0|0|0|0
1031|MRSS 054-113425| 49.53684 | -67.57701 |G||||18.7r| 22.278|0|0|0|0|0|0|0
1032|GALEXASC J031431.03-671315.1  | 48.62933 | -67.22088 |UvS||||     | 22.335|0|0|4|0|0|0|0
1033|GALEXASC J031203.37-671707.3  | 48.01405 | -67.28537 |UvS||||     | 22.346|0|0|3|0|0|0|0
1034|GALEXASC J031759.27-672900.3  | 49.49697 | -67.48342 |UvS||||     | 22.364|0|0|3|0|0|0|0
1035|GALEXASC J031301.44-675648.1  | 48.25602 | -67.94671 |UvS||||     | 22.385|0|0|4|0|0|0|0
1036|GALEXASC J031448.58-671322.7  | 48.70289 | -67.22277 |G||||19.45| 22.401|0|0|5|1|0|0|0
1037|GALEXASC J031033.94-672809.7  | 47.64146 | -67.46938 |UvS||||     | 22.402|0|0|4|0|0|0|0
1038|GALEXASC J031311.70-671358.8  | 48.29877 | -67.23302 |UvS||||     | 22.405|0|0|3|0|0|0|0
1039|GALEXASC J031614.45-671614.6  | 49.06022 | -67.27074 |UvS||||     | 22.423|0|0|4|0|0|0|0
1040|GALEXASC J031243.78-675614.2  | 48.18244 | -67.93728 |UvS||||     | 22.439|0|0|4|0|0|0|0
1041|GALEXASC J031037.09-672713.7  | 47.65456 | -67.45382 |UvS||||     | 22.453|0|0|4|0|0|0|0
1042|GALEXASC J031021.26-673306.4  | 47.58862 | -67.55179 |UvS||||     | 22.458|0|0|4|0|0|0|0
1043|MRSS 054-123968| 48.77146 | -67.22596 |G||||18.9r| 22.494|0|0|0|0|0|0|0
1044|GALEXASC J031811.44-673522.3  | 49.54769 | -67.58953 |UvS||||     | 22.502|0|0|4|0|0|0|0
1045|GALEXASC J031059.50-672302.8  | 47.74792 | -67.38413 |UvS||||     | 22.525|0|0|3|0|0|0|0
1046|GALEXASC J031653.68-671853.3  | 49.22369 | -67.31481 |UvS||||     | 22.528|0|0|3|0|0|0|0
1047|GALEXASC J031745.42-674601.4  | 49.43927 | -67.76706 |UvS||||     | 22.535|0|0|4|0|0|0|0
1048|GALEXASC J031754.40-674408.2  | 49.47781 | -67.73539 |G||||19.2r| 22.538|0|0|4|0|0|0|0
1049|GALEXASC J031020.89-673244.2  | 47.58708 | -67.54562 |UvS||||     | 22.539|0|0|4|0|0|0|0
1050|GALEXASC J031019.09-673408.3  | 47.58054 | -67.56933 |G||||19.1r| 22.545|0|0|4|0|0|0|0
1051|APMUKS(BJ) B031146.45-672701.0| 48.08780 | -67.26395 |G||||20.29| 22.546|0|0|1|1|0|0|0
1052|GALEXASC J031801.23-674224.2  | 49.50516 | -67.70674 |UvS||||     | 22.546|0|0|3|0|0|0|0
1053|GALEXASC J031744.22-674616.2  | 49.43425 | -67.77117 |UvS||||     | 22.548|0|0|3|0|0|0|0
1054|GALEXASC J031100.30-674828.9  | 47.75175 | -67.80767 |G||||17.9r| 22.560|0|0|4|0|0|0|0
1055|MRSS 054-127418| 48.39059 | -67.96279 |G||||19.9r| 22.576|0|0|0|0|0|0|0
1056|GALEXASC J031201.16-675412.2  | 48.00486 | -67.90340 |UvS||||     | 22.579|0|0|3|0|0|0|0
1057|2MASX J03110319-6748529| 47.76333 | -67.81472 |G||||17.1r| 22.589|0|0|8|0|0|2|0
1058|GALEXASC J031729.91-674834.9  | 49.37466 | -67.80970 |UvS||||     | 22.602|0|0|4|0|0|0|0
1059|GALEXASC J031133.88-671902.7  | 47.89118 | -67.31743 |UvS||||     | 22.616|0|0|4|0|0|0|0
1060|GALEXASC J031443.88-675759.6  | 48.68287 | -67.96658 |UvS||||     | 22.619|0|0|4|0|0|0|0
1061|GALEXASC J031024.83-673018.3  | 47.60349 | -67.50510 |UvS||||     | 22.620|0|0|4|0|0|0|0
1062|GALEXASC J031102.12-672230.9  | 47.75883 | -67.37528 |UvS||||     | 22.621|0|0|3|0|0|0|0
1063|GALEXASC J031056.74-672314.9  | 47.73711 | -67.38734 |G||||18.1r| 22.626|0|0|4|0|0|0|0
1064|MRSS 054-116518| 49.26572 | -67.85978 |G||||19.9r| 22.634|0|0|0|0|0|0|0
1065|GALEXASC J031607.47-675532.2  | 49.03113 | -67.92563 |UvS||||     | 22.641|0|0|4|0|0|0|0
1066|GALEXASC J031115.04-672053.2  | 47.81270 | -67.34814 |UvS||||     | 22.646|0|0|3|0|0|0|0
1067|GALEXASC J031809.27-673945.0  | 49.53865 | -67.66252 |UvS||||     | 22.655|0|0|3|0|0|0|0
